sugas,parklajumi,svarots
ECTCRE,0.45383449672552373,0.002220842506821788
EILCOM,0.2869830285315283,0.001404353598278206
EILDEP,0.44662070643520296,0.0021855417700385902
EILGRI,0.3845283519638044,0.0018816923686517952
EILLUT,0.16570286900679626,8.108682298233927e-4
EILSOR,0.2479105131263128,0.0012131519516725888
ELECOR,0.31344309536057485,0.0015338361333681546
ELONYM,0.5204278248123806,0.002546717456287046
EMAATO,0.4243676456861366,0.002076646250691802
EMMMON,0.2163620905593451,0.0010587695096911634
EMMTRA,0.3742810537883594,0.0018315471383259715
ENAPAL,0.08607645613795727,4.2121578242072333e-4
ENDVER,0.07601624596307181,3.7198606862605106e-4
ENNAUT,0.16657862945814383,8.151537701474073e-4
ENNERO,0.12382525352232666,6.0593980498288e-4
ENNFUS,0.14860647792006204,7.272069120685382e-4
EPIALT,0.7100269340376196,0.0034745221164903407
EPIAUT,0.007055213566218731,3.4524740396807066e-5
EPICHR,0.01865315147026732,9.12793363445199e-5
EPIHAS,0.6960379572828083,0.0034060669540287346
EPIREP,0.3199852074345934,0.0015658500077721524
EPIRIV,0.5999490829811224,0.0029358553283776734
EPISP.,0.011379445817693207,5.568540328765006e-5
EPITED,0.30923078405628646,0.0015132231564701304
EPITEN,0.0351787064118632,1.7214726315024993e-4
EPITRI,0.04011723467638546,1.9631398817914316e-4
EPITRS,0.7909672293370087,0.0038706040574017346
EPIVES,0.13512985413699422,6.612589527092839e-4
ERADEF,0.23137168930850277,0.001132219093521783
EREAET,0.22996014824979788,0.0011253117067851774
ERELIG,0.18107886519573418,8.861107822681784e-4
ERILAN,0.37142255748181946,0.0018175590652531651
ERYTAG,0.2126414566606193,0.0010405625598576215
EUCGLY,0.4300759059257958,0.0021045796649027167
EUCOCE,0.03169254698106282,1.5508771588061703e-4
EUCVIR,0.3380196600548937,0.001654101736663201
EUDLAC,0.22956593205352305,0.0011233826068778729
EULMEL,0.014573616641523271,7.131610212344621e-5
EULMIN,0.23813298183171897,0.0011653055290945648
EULPOP,0.3362399428106644,0.0016453926770068157
EULPRU,0.3597456820883008,0.0017604181881098583
EULPYR,0.44083353161359345,0.0021572221867302015
EUMEUM,0.2603429862155108,0.0012739903517955912
EUPABI,0.0563347041646625,2.7567429651293986e-4
EUPAUR,0.3323075188442989,0.001626149330891963
EUPCEN,0.013136820599908536,6.428512993892951e-5
EUPICT,0.233132201347542,0.0011408341723628138
EUPIT.,0.5794271498178386,0.0028354310948299527
EUPLAN,0.1076899046691731,5.26981354591759e-4
EUPMAT,0.2779547426750339,0.0013601736138598617
EUPSIM,0.6583786159915843,0.0032217806855279925
EUPSP.,0.09244724236073688,4.523912724892549e-4
EUPSUC,0.11663505615212734,5.707545203308972e-4
EUPTRA,0.3481044271159315,0.001703451619764076
EUPUNA,0.3882779500718961,0.001900041055060675
EUROCC,0.4545350665840812,0.002224270750668627
