x,y
316750,236150
641050,332750
582850,403450
699750,199350
513450,300450
582750,381650
516850,297950
669150,248450
626150,305650
519250,327250
649350,201450
581250,251650
378150,282950
670350,197150
584350,363150
529550,322850
721250,293950
585450,363450
561250,269150
581150,364350
476850,297150
577050,366550
527250,325350
364450,374650
684650,364950
548750,334550
466150,292650
467350,262050
528950,304450
334950,251650
661250,212950
473250,309550
682550,373050
621450,398450
512150,314250
425150,318250
574550,406750
454550,324550
339550,271550
583050,366650
469550,290350
722650,290150
565050,336750
698150,363050
635150,275350
515650,299750
532450,302550
615350,395350
446850,333050
528750,342850
600850,308450
542950,264150
668850,340550
639350,285150
621150,366750
352850,253550
382750,365350
565050,275850
317650,270750
611250,392950
537050,359950
414650,361050
522850,323750
619350,394650
594050,282050
387350,376050
480550,305050
508850,305950
646950,346950
692750,304650
499550,316850
413950,316850
698950,325650
506050,306750
750050,269550
338650,258450
628850,308050
317050,269750
569750,369050
633950,388550
525750,322050
683250,370150
618450,364850
647050,197850
569150,368250
509650,296750
584150,366950
587550,340950
338950,292650
665050,194750
664350,342050
625250,394450
578550,364350
637350,333850
517450,318950
582650,364050
704450,269850
653050,205350
673350,217250
526950,321050
619450,395350
678050,387850
623850,397850
589650,345150
399850,390350
525450,311050
612650,400850
526650,345550
584450,365050
684150,282550
476850,311750
575050,409550
627150,310550
604750,285050
584250,364750
598050,390450
648450,192950
532150,366450
437350,260050
587850,377750
583150,365250
384950,310250
413850,252450
431450,363550
526050,379650
491450,285950
584550,307750
456650,273450
581650,359450
540550,285750
558750,358150
528150,343450
546450,409750
515050,315950
430850,366150
691650,276650
637450,254750
332450,246850
623650,393650
378150,384750
714350,306350
548450,288150
435750,322950
507350,313350
377050,280950
690250,224650
517950,301750
665450,194350
578750,432350
586150,256150
327050,260050
526650,323650
653250,302050
630350,227850
463650,301950
508650,313950
514050,304350
412150,359550
628650,397250
512550,314950
525950,303950
509650,304050
528750,318650
628850,395450
528450,355450
529450,345650
648650,345350
526650,322050
588750,282550
549350,293150
648350,221150
559250,348450
630250,303350
345750,337750
530150,346850
535950,302950
514150,315450
477750,295050
426750,317250
635950,303450
567950,368850
492250,245250
670950,196350
479350,259150
